L1,L2,L3,Count of JOB
main_4,sub_4_3,deep_4_3_12,12
main_4,sub_4_3,deep_4_3_13,6
main_4,sub_4_3,deep_4_3_14,14
main_4,sub_4_3,deep_4_3_15,8
main_4,sub_4_3,deep_4_3_16,8
main_4,sub_4_3,deep_4_3_17,4
main_4,sub_4_3,deep_4_3_18,4
main_4,sub_4_3,deep_4_3_19,10
main_4,sub_4_3,deep_4_3_2,14
main_4,sub_4_3,deep_4_3_20,8
main_4,sub_4_3,deep_4_3_21,18
main_4,sub_4_3,deep_4_3_22,4
main_4,sub_4_3,deep_4_3_23,16
main_4,sub_4_3,deep_4_3_24,2
main_4,sub_4_3,deep_4_3_25,6
main_4,sub_4_3,deep_4_3_26,8
main_4,sub_4_3,deep_4_3_27,16
main_4,sub_4_3,deep_4_3_28,2
main_4,sub_4_3,deep_4_3_29,16
main_4,sub_4_3,deep_4_3_3,16
main_4,sub_4_3,deep_4_3_30,4
main_4,sub_4_3,deep_4_3_31,10
main_4,sub_4_3,deep_4_3_32,6
main_4,sub_4_3,deep_4_3_33,10
main_4,sub_4_3,deep_4_3_34,10
main_4,sub_4_3,deep_4_3_35,2
main_4,sub_4_3,deep_4_3_36,18
main_4,sub_4_3,deep_4_3_37,8
main_4,sub_4_3,deep_4_3_38,4
main_4,sub_4_3,deep_4_3_39,14
main_4,sub_4_3,deep_4_3_4,16
main_4,sub_4_3,deep_4_3_40,8
main_4,sub_4_3,deep_4_3_41,8
main_4,sub_4_3,deep_4_3_42,8
main_4,sub_4_3,deep_4_3_43,16
main_4,sub_4_3,deep_4_3_44,16
main_4,sub_4_3,deep_4_3_45,4
main_4,sub_4_3,deep_4_3_46,10
main_4,sub_4_3,deep_4_3_47,16
main_4,sub_4_3,deep_4_3_48,8
main_4,sub_4_3,deep_4_3_49,6
main_4,sub_4_3,deep_4_3_5,16
main_4,sub_4_3,deep_4_3_6,18
main_4,sub_4_3,deep_4_3_7,4
main_4,sub_4_3,deep_4_3_8,12
main_4,sub_4_3,deep_4_3_9,18
main_4,sub_4_4,deep_4_4_0,14
main_4,sub_4_4,deep_4_4_1,8
main_4,sub_4_4,deep_4_4_10,10
main_4,sub_4_4,deep_4_4_11,18
main_4,sub_4_4,deep_4_4_12,12
main_4,sub_4_4,deep_4_4_13,18
main_4,sub_4_4,deep_4_4_14,18
main_4,sub_4_4,deep_4_4_15,10
main_4,sub_4_4,deep_4_4_16,10
main_4,sub_4_4,deep_4_4_17,6
main_4,sub_4_4,deep_4_4_18,2
main_4,sub_4_4,deep_4_4_19,2
main_4,sub_4_4,deep_4_4_2,16
main_4,sub_4_4,deep_4_4_20,16
main_4,sub_4_4,deep_4_4_21,14
main_4,sub_4_4,deep_4_4_22,16
main_4,sub_4_4,deep_4_4_23,4
main_4,sub_4_4,deep_4_4_24,14
main_4,sub_4_4,deep_4_4_25,8
main_4,sub_4_4,deep_4_4_26,16
main_4,sub_4_4,deep_4_4_27,18
main_4,sub_4_4,deep_4_4_28,14
main_4,sub_4_4,deep_4_4_29,2
main_4,sub_4_4,deep_4_4_3,8
main_4,sub_4_4,deep_4_4_30,6
main_4,sub_4_4,deep_4_4_31,18
main_4,sub_4_4,deep_4_4_32,18
main_4,sub_4_4,deep_4_4_33,2
main_4,sub_4_4,deep_4_4_34,4
main_4,sub_4_4,deep_4_4_35,14
main_4,sub_4_4,deep_4_4_36,10
main_4,sub_4_4,deep_4_4_37,2
main_4,sub_4_4,deep_4_4_38,4
main_4,sub_4_4,deep_4_4_39,6
main_4,sub_4_4,deep_4_4_4,6
main_4,sub_4_4,deep_4_4_40,2
main_4,sub_4_4,deep_4_4_41,16
main_4,sub_4_4,deep_4_4_42,4
main_4,sub_4_4,deep_4_4_43,18
main_4,sub_4_4,deep_4_4_44,10
main_4,sub_4_4,deep_4_4_45,16
main_4,sub_4_4,deep_4_4_46,6
main_4,sub_4_4,deep_4_4_47,12
main_4,sub_4_4,deep_4_4_48,16
main_4,sub_4_4,deep_4_4_49,12
main_4,sub_4_4,deep_4_4_5,18
main_4,sub_4_4,deep_4_4_6,4
main_4,sub_4_4,deep_4_4_7,10
main_4,sub_4_4,deep_4_4_8,10
main_4,sub_4_4,deep_4_4_9,14
main_4,sub_4_5,deep_4_5_0,16
main_4,sub_4_5,deep_4_5_1,10
main_4,sub_4_5,deep_4_5_10,4
main_4,sub_4_5,deep_4_5_11,16
main_4,sub_4_5,deep_4_5_12,14
main_4,sub_4_5,deep_4_5_13,16
main_4,sub_4_5,deep_4_5_14,8
main_4,sub_4_5,deep_4_5_15,16
main_4,sub_4_5,deep_4_5_16,18
main_4,sub_4_5,deep_4_5_17,16
main_4,sub_4_5,deep_4_5_18,18
main_4,sub_4_5,deep_4_5_19,6
main_4,sub_4_5,deep_4_5_2,6
main_4,sub_4_5,deep_4_5_20,14
main_4,sub_4_5,deep_4_5_21,10
main_4,sub_4_5,deep_4_5_22,14
main_4,sub_4_5,deep_4_5_23,8
main_4,sub_4_5,deep_4_5_24,8
main_4,sub_4_5,deep_4_5_25,12
main_4,sub_4_5,deep_4_5_26,10
main_4,sub_4_5,deep_4_5_27,10
main_4,sub_4_5,deep_4_5_28,2
main_4,sub_4_5,deep_4_5_29,12
main_4,sub_4_5,deep_4_5_3,12
main_4,sub_4_5,deep_4_5_30,18
main_4,sub_4_5,deep_4_5_31,10
main_4,sub_4_5,deep_4_5_32,14
main_4,sub_4_5,deep_4_5_33,18
main_4,sub_4_5,deep_4_5_34,8
main_4,sub_4_5,deep_4_5_35,16
main_4,sub_4_5,deep_4_5_36,8
main_4,sub_4_5,deep_4_5_37,8
main_4,sub_4_5,deep_4_5_38,2
main_4,sub_4_5,deep_4_5_39,4
main_4,sub_4_5,deep_4_5_4,18
main_4,sub_4_5,deep_4_5_40,8
main_4,sub_4_5,deep_4_5_41,12
main_4,sub_4_5,deep_4_5_42,10
main_4,sub_4_5,deep_4_5_43,12
main_4,sub_4_5,deep_4_5_44,8
main_4,sub_4_5,deep_4_5_45,18
main_4,sub_4_5,deep_4_5_46,16
main_4,sub_4_5,deep_4_5_47,8
main_4,sub_4_5,deep_4_5_48,18
main_4,sub_4_5,deep_4_5_49,6
main_4,sub_4_5,deep_4_5_5,14
main_4,sub_4_5,deep_4_5_6,16
main_4,sub_4_5,deep_4_5_7,16
main_4,sub_4_5,deep_4_5_8,6
main_4,sub_4_5,deep_4_5_9,10
main_4,sub_4_6,deep_4_6_0,4
main_4,sub_4_6,deep_4_6_1,8
main_4,sub_4_6,deep_4_6_10,2
main_4,sub_4_6,deep_4_6_11,16
main_4,sub_4_6,deep_4_6_12,12
main_4,sub_4_6,deep_4_6_13,16
main_4,sub_4_6,deep_4_6_14,10
main_4,sub_4_6,deep_4_6_15,12
main_4,sub_4_6,deep_4_6_16,14
main_4,sub_4_6,deep_4_6_17,14
main_4,sub_4_6,deep_4_6_18,8
main_4,sub_4_6,deep_4_6_19,4
main_4,sub_4_6,deep_4_6_2,8
main_4,sub_4_6,deep_4_6_20,14
main_4,sub_4_6,deep_4_6_21,2
main_4,sub_4_6,deep_4_6_22,8
main_4,sub_4_6,deep_4_6_23,12
main_4,sub_4_6,deep_4_6_24,14
main_4,sub_4_6,deep_4_6_25,2
main_4,sub_4_6,deep_4_6_26,18
main_4,sub_4_6,deep_4_6_27,14
main_4,sub_4_6,deep_4_6_28,2
main_4,sub_4_6,deep_4_6_29,4
main_4,sub_4_6,deep_4_6_3,10
main_4,sub_4_6,deep_4_6_30,4
main_4,sub_4_6,deep_4_6_31,16
main_4,sub_4_6,deep_4_6_32,16
main_4,sub_4_6,deep_4_6_33,14
main_4,sub_4_6,deep_4_6_34,4
main_4,sub_4_6,deep_4_6_35,6
main_4,sub_4_6,deep_4_6_36,12
main_4,sub_4_6,deep_4_6_37,2
main_4,sub_4_6,deep_4_6_38,18
main_4,sub_4_6,deep_4_6_39,6
main_4,sub_4_6,deep_4_6_4,2
main_4,sub_4_6,deep_4_6_40,12
main_4,sub_4_6,deep_4_6_41,16
main_4,sub_4_6,deep_4_6_42,10
main_4,sub_4_6,deep_4_6_43,2
main_4,sub_4_6,deep_4_6_44,18
main_4,sub_4_6,deep_4_6_45,16
main_4,sub_4_6,deep_4_6_46,16
main_4,sub_4_6,deep_4_6_47,2
main_4,sub_4_6,deep_4_6_48,8
main_4,sub_4_6,deep_4_6_49,12
main_4,sub_4_6,deep_4_6_5,12
main_4,sub_4_6,deep_4_6_6,12
main_4,sub_4_6,deep_4_6_7,18
main_4,sub_4_6,deep_4_6_8,10
main_4,sub_4_6,deep_4_6_9,8
main_4,sub_4_7,deep_4_7_0,12
main_4,sub_4_7,deep_4_7_1,14
main_4,sub_4_7,deep_4_7_10,6
main_4,sub_4_7,deep_4_7_11,12
main_4,sub_4_7,deep_4_7_12,14
main_4,sub_4_7,deep_4_7_13,14
main_4,sub_4_7,deep_4_7_14,6
main_4,sub_4_7,deep_4_7_15,14
main_4,sub_4_7,deep_4_7_16,12
main_4,sub_4_7,deep_4_7_17,14
main_4,sub_4_7,deep_4_7_18,14
main_4,sub_4_7,deep_4_7_19,4
main_4,sub_4_7,deep_4_7_2,10
main_4,sub_4_7,deep_4_7_20,18
main_4,sub_4_7,deep_4_7_21,16
main_4,sub_4_7,deep_4_7_22,8
main_4,sub_4_7,deep_4_7_23,6
main_4,sub_4_7,deep_4_7_24,2
main_4,sub_4_7,deep_4_7_25,14
main_4,sub_4_7,deep_4_7_26,8
main_4,sub_4_7,deep_4_7_27,2
main_4,sub_4_7,deep_4_7_28,6
main_4,sub_4_7,deep_4_7_29,8
main_4,sub_4_7,deep_4_7_3,2
main_4,sub_4_7,deep_4_7_30,14
main_4,sub_4_7,deep_4_7_31,14
main_4,sub_4_7,deep_4_7_32,6
main_4,sub_4_7,deep_4_7_33,18
main_4,sub_4_7,deep_4_7_34,2
main_4,sub_4_7,deep_4_7_35,14
main_4,sub_4_7,deep_4_7_36,8
main_4,sub_4_7,deep_4_7_37,16
main_4,sub_4_7,deep_4_7_38,16
main_4,sub_4_7,deep_4_7_39,2
main_4,sub_4_7,deep_4_7_4,8
main_4,sub_4_7,deep_4_7_40,14
main_4,sub_4_7,deep_4_7_41,10
main_4,sub_4_7,deep_4_7_42,12
main_4,sub_4_7,deep_4_7_43,16
main_4,sub_4_7,deep_4_7_44,14
main_4,sub_4_7,deep_4_7_45,8
main_4,sub_4_7,deep_4_7_46,16
main_4,sub_4_7,deep_4_7_47,2
main_4,sub_4_7,deep_4_7_48,14
main_4,sub_4_7,deep_4_7_49,14
main_4,sub_4_7,deep_4_7_5,18
main_4,sub_4_7,deep_4_7_6,8
main_4,sub_4_7,deep_4_7_7,14
main_4,sub_4_7,deep_4_7_8,12
main_4,sub_4_7,deep_4_7_9,10
main_4,sub_4_8,deep_4_8_0,8
main_4,sub_4_8,deep_4_8_1,4
main_4,sub_4_8,deep_4_8_10,18
main_4,sub_4_8,deep_4_8_11,18
main_4,sub_4_8,deep_4_8_12,12
main_4,sub_4_8,deep_4_8_13,6
main_4,sub_4_8,deep_4_8_14,18
main_4,sub_4_8,deep_4_8_15,10
main_4,sub_4_8,deep_4_8_16,8
main_4,sub_4_8,deep_4_8_17,16
main_4,sub_4_8,deep_4_8_18,6
main_4,sub_4_8,deep_4_8_19,6
main_4,sub_4_8,deep_4_8_2,4
main_4,sub_4_8,deep_4_8_20,4
main_4,sub_4_8,deep_4_8_21,18
main_4,sub_4_8,deep_4_8_22,12
main_4,sub_4_8,deep_4_8_23,8
main_4,sub_4_8,deep_4_8_24,8
main_4,sub_4_8,deep_4_8_25,14
main_4,sub_4_8,deep_4_8_26,8
main_4,sub_4_8,deep_4_8_27,18
main_4,sub_4_8,deep_4_8_28,6
main_4,sub_4_8,deep_4_8_29,12
main_4,sub_4_8,deep_4_8_3,16
main_4,sub_4_8,deep_4_8_30,10
main_4,sub_4_8,deep_4_8_31,12
main_4,sub_4_8,deep_4_8_32,8
main_4,sub_4_8,deep_4_8_33,10
main_4,sub_4_8,deep_4_8_34,6
main_4,sub_4_8,deep_4_8_35,16
main_4,sub_4_8,deep_4_8_36,8
main_4,sub_4_8,deep_4_8_37,6
main_4,sub_4_8,deep_4_8_38,4
main_4,sub_4_8,deep_4_8_39,10
main_4,sub_4_8,deep_4_8_4,8
main_4,sub_4_8,deep_4_8_40,10
main_4,sub_4_8,deep_4_8_41,12
main_4,sub_4_8,deep_4_8_42,8
main_4,sub_4_8,deep_4_8_43,12
main_4,sub_4_8,deep_4_8_44,16
main_4,sub_4_8,deep_4_8_45,2
main_4,sub_4_8,deep_4_8_46,6
main_4,sub_4_8,deep_4_8_47,16
main_4,sub_4_8,deep_4_8_48,14
main_4,sub_4_8,deep_4_8_49,4
main_4,sub_4_8,deep_4_8_5,10
main_4,sub_4_8,deep_4_8_6,4
main_4,sub_4_8,deep_4_8_7,8
main_4,sub_4_8,deep_4_8_8,14
main_4,sub_4_8,deep_4_8_9,4
main_4,sub_4_9,deep_4_9_0,8
main_4,sub_4_9,deep_4_9_1,8
main_4,sub_4_9,deep_4_9_10,4
main_4,sub_4_9,deep_4_9_11,8
main_4,sub_4_9,deep_4_9_12,4
main_4,sub_4_9,deep_4_9_13,12
main_4,sub_4_9,deep_4_9_14,10
main_4,sub_4_9,deep_4_9_15,10
main_4,sub_4_9,deep_4_9_16,10
main_4,sub_4_9,deep_4_9_17,14
main_4,sub_4_9,deep_4_9_18,2
main_4,sub_4_9,deep_4_9_19,14
main_4,sub_4_9,deep_4_9_2,18
main_4,sub_4_9,deep_4_9_20,6
main_4,sub_4_9,deep_4_9_21,8
main_4,sub_4_9,deep_4_9_22,12
main_4,sub_4_9,deep_4_9_23,2
main_4,sub_4_9,deep_4_9_24,6
main_4,sub_4_9,deep_4_9_25,10
main_4,sub_4_9,deep_4_9_26,16
main_4,sub_4_9,deep_4_9_27,14
main_4,sub_4_9,deep_4_9_28,6
main_4,sub_4_9,deep_4_9_29,14
main_4,sub_4_9,deep_4_9_3,18
main_4,sub_4_9,deep_4_9_30,16
main_4,sub_4_9,deep_4_9_31,6
main_4,sub_4_9,deep_4_9_32,4
main_4,sub_4_9,deep_4_9_33,10
main_4,sub_4_9,deep_4_9_34,2
main_4,sub_4_9,deep_4_9_35,6
main_4,sub_4_9,deep_4_9_36,10
main_4,sub_4_9,deep_4_9_37,6
main_4,sub_4_9,deep_4_9_38,16
main_4,sub_4_9,deep_4_9_39,8
main_4,sub_4_9,deep_4_9_4,16
main_4,sub_4_9,deep_4_9_40,2
main_4,sub_4_9,deep_4_9_41,16
main_4,sub_4_9,deep_4_9_42,12
main_4,sub_4_9,deep_4_9_43,4
main_4,sub_4_9,deep_4_9_44,18
main_4,sub_4_9,deep_4_9_45,4
main_4,sub_4_9,deep_4_9_46,14
main_4,sub_4_9,deep_4_9_47,10
main_4,sub_4_9,deep_4_9_48,18
main_4,sub_4_9,deep_4_9_49,4
main_4,sub_4_9,deep_4_9_5,12
main_4,sub_4_9,deep_4_9_6,12
main_4,sub_4_9,deep_4_9_7,12
main_4,sub_4_9,deep_4_9_8,4
main_4,sub_4_9,deep_4_9_9,12
main_5,sub_5_0,deep_5_0_0,2
main_5,sub_5_0,deep_5_0_1,6
main_5,sub_5_0,deep_5_0_10,4
main_5,sub_5_0,deep_5_0_11,16
main_5,sub_5_0,deep_5_0_12,12
main_5,sub_5_0,deep_5_0_13,8
main_5,sub_5_0,deep_5_0_14,8
main_5,sub_5_0,deep_5_0_15,8
main_5,sub_5_0,deep_5_0_16,12
main_5,sub_5_0,deep_5_0_17,4
main_5,sub_5_0,deep_5_0_18,6
main_5,sub_5_0,deep_5_0_19,8
main_5,sub_5_0,deep_5_0_2,8
main_5,sub_5_0,deep_5_0_20,4
main_5,sub_5_0,deep_5_0_21,12
main_5,sub_5_0,deep_5_0_22,6
main_5,sub_5_0,deep_5_0_23,18
main_5,sub_5_0,deep_5_0_24,6
main_5,sub_5_0,deep_5_0_25,2
main_5,sub_5_0,deep_5_0_26,12
main_5,sub_5_0,deep_5_0_27,6
main_5,sub_5_0,deep_5_0_28,12
main_5,sub_5_0,deep_5_0_29,12
main_5,sub_5_0,deep_5_0_3,8
main_5,sub_5_0,deep_5_0_30,2
main_5,sub_5_0,deep_5_0_31,4
main_5,sub_5_0,deep_5_0_32,14
main_5,sub_5_0,deep_5_0_33,4
main_5,sub_5_0,deep_5_0_34,10
main_5,sub_5_0,deep_5_0_35,16
main_5,sub_5_0,deep_5_0_36,6
main_5,sub_5_0,deep_5_0_37,4
main_5,sub_5_0,deep_5_0_38,18
main_5,sub_5_0,deep_5_0_39,8
main_5,sub_5_0,deep_5_0_4,14
main_5,sub_5_0,deep_5_0_40,12
main_5,sub_5_0,deep_5_0_41,18
main_5,sub_5_0,deep_5_0_42,10
main_5,sub_5_0,deep_5_0_43,16
main_5,sub_5_0,deep_5_0_44,16
main_5,sub_5_0,deep_5_0_45,16
main_5,sub_5_0,deep_5_0_46,8
main_5,sub_5_0,deep_5_0_47,4
main_5,sub_5_0,deep_5_0_48,2
main_5,sub_5_0,deep_5_0_49,18
main_5,sub_5_0,deep_5_0_5,10
main_5,sub_5_0,deep_5_0_6,18
main_5,sub_5_0,deep_5_0_7,2
main_5,sub_5_0,deep_5_0_8,8
main_5,sub_5_0,deep_5_0_9,4
main_5,sub_5_1,deep_5_1_0,16
main_5,sub_5_1,deep_5_1_1,8
main_5,sub_5_1,deep_5_1_10,2
main_5,sub_5_1,deep_5_1_11,14
main_5,sub_5_1,deep_5_1_12,8
main_5,sub_5_1,deep_5_1_13,16
main_5,sub_5_1,deep_5_1_14,6
main_5,sub_5_1,deep_5_1_15,14
main_5,sub_5_1,deep_5_1_16,4
main_5,sub_5_1,deep_5_1_17,2
main_5,sub_5_1,deep_5_1_18,8
main_5,sub_5_1,deep_5_1_19,10
main_5,sub_5_1,deep_5_1_2,18
main_5,sub_5_1,deep_5_1_20,2
main_5,sub_5_1,deep_5_1_21,14
main_5,sub_5_1,deep_5_1_22,10
main_5,sub_5_1,deep_5_1_23,16
main_5,sub_5_1,deep_5_1_24,6
main_5,sub_5_1,deep_5_1_25,18
main_5,sub_5_1,deep_5_1_26,18
main_5,sub_5_1,deep_5_1_27,14
main_5,sub_5_1,deep_5_1_28,8
main_5,sub_5_1,deep_5_1_29,6
main_5,sub_5_1,deep_5_1_3,12
main_5,sub_5_1,deep_5_1_30,18
main_5,sub_5_1,deep_5_1_31,6
main_5,sub_5_1,deep_5_1_32,10
main_5,sub_5_1,deep_5_1_33,14
main_5,sub_5_1,deep_5_1_34,4
main_5,sub_5_1,deep_5_1_35,14
main_5,sub_5_1,deep_5_1_36,18
main_5,sub_5_1,deep_5_1_37,12
main_5,sub_5_1,deep_5_1_38,16
main_5,sub_5_1,deep_5_1_39,10
main_5,sub_5_1,deep_5_1_4,18
main_5,sub_5_1,deep_5_1_40,10
main_5,sub_5_1,deep_5_1_41,14
main_5,sub_5_1,deep_5_1_42,8
main_5,sub_5_1,deep_5_1_43,8
main_5,sub_5_1,deep_5_1_44,18
main_5,sub_5_1,deep_5_1_45,10
main_5,sub_5_1,deep_5_1_46,8
main_5,sub_5_1,deep_5_1_47,6
main_5,sub_5_1,deep_5_1_48,10
main_5,sub_5_1,deep_5_1_49,16
main_5,sub_5_1,deep_5_1_5,12
main_5,sub_5_1,deep_5_1_6,10
main_5,sub_5_1,deep_5_1_7,12
main_5,sub_5_1,deep_5_1_8,6
main_5,sub_5_1,deep_5_1_9,14
main_5,sub_5_10,deep_5_10_0,4
main_5,sub_5_10,deep_5_10_1,16
main_5,sub_5_10,deep_5_10_10,10
main_5,sub_5_10,deep_5_10_11,8
main_5,sub_5_10,deep_5_10_12,16
main_5,sub_5_10,deep_5_10_13,12
main_5,sub_5_10,deep_5_10_14,12
main_5,sub_5_10,deep_5_10_15,8
main_5,sub_5_10,deep_5_10_16,2
main_5,sub_5_10,deep_5_10_17,16
main_5,sub_5_10,deep_5_10_18,2
main_5,sub_5_10,deep_5_10_19,10
main_5,sub_5_10,deep_5_10_2,18
main_5,sub_5_10,deep_5_10_20,4
main_5,sub_5_10,deep_5_10_21,18
main_5,sub_5_10,deep_5_10_22,16
main_5,sub_5_10,deep_5_10_23,14
main_5,sub_5_10,deep_5_10_24,12
main_5,sub_5_10,deep_5_10_25,6
main_5,sub_5_10,deep_5_10_26,10
main_5,sub_5_10,deep_5_10_27,10
main_5,sub_5_10,deep_5_10_28,16
main_5,sub_5_10,deep_5_10_29,8
main_5,sub_5_10,deep_5_10_3,18
main_5,sub_5_10,deep_5_10_30,14
main_5,sub_5_10,deep_5_10_31,10
main_5,sub_5_10,deep_5_10_32,8
main_5,sub_5_10,deep_5_10_33,12
main_5,sub_5_10,deep_5_10_34,6
main_5,sub_5_10,deep_5_10_35,4
main_5,sub_5_10,deep_5_10_36,18
main_5,sub_5_10,deep_5_10_37,14
main_5,sub_5_10,deep_5_10_38,8
main_5,sub_5_10,deep_5_10_39,12
main_5,sub_5_10,deep_5_10_4,8
main_5,sub_5_10,deep_5_10_40,6
main_5,sub_5_10,deep_5_10_41,10
main_5,sub_5_10,deep_5_10_42,18
main_5,sub_5_10,deep_5_10_43,2
main_5,sub_5_10,deep_5_10_44,4
main_5,sub_5_10,deep_5_10_45,12
main_5,sub_5_10,deep_5_10_46,4
main_5,sub_5_10,deep_5_10_47,12
main_5,sub_5_10,deep_5_10_48,6
main_5,sub_5_10,deep_5_10_49,16
main_5,sub_5_10,deep_5_10_5,18
main_5,sub_5_10,deep_5_10_6,16
main_5,sub_5_10,deep_5_10_7,18
main_5,sub_5_10,deep_5_10_8,4
main_5,sub_5_10,deep_5_10_9,8
main_5,sub_5_11,deep_5_11_0,6
main_5,sub_5_11,deep_5_11_1,18
main_5,sub_5_11,deep_5_11_10,16
main_5,sub_5_11,deep_5_11_11,8
main_5,sub_5_11,deep_5_11_12,16
main_5,sub_5_11,deep_5_11_13,2
main_5,sub_5_11,deep_5_11_14,16
main_5,sub_5_11,deep_5_11_15,2
main_5,sub_5_11,deep_5_11_16,2
main_5,sub_5_11,deep_5_11_17,2
main_5,sub_5_11,deep_5_11_18,10
main_5,sub_5_11,deep_5_11_19,8
main_5,sub_5_11,deep_5_11_2,6
main_5,sub_5_11,deep_5_11_20,12
main_5,sub_5_11,deep_5_11_21,4
main_5,sub_5_11,deep_5_11_22,6
main_5,sub_5_11,deep_5_11_23,12
main_5,sub_5_11,deep_5_11_24,12
main_5,sub_5_11,deep_5_11_25,14
main_5,sub_5_11,deep_5_11_26,16
main_5,sub_5_11,deep_5_11_27,18
main_5,sub_5_11,deep_5_11_28,4
main_5,sub_5_11,deep_5_11_29,16
main_5,sub_5_11,deep_5_11_3,12
main_5,sub_5_11,deep_5_11_30,4
main_5,sub_5_11,deep_5_11_31,4
main_5,sub_5_11,deep_5_11_32,14
main_5,sub_5_11,deep_5_11_33,12
main_5,sub_5_11,deep_5_11_34,2
main_5,sub_5_11,deep_5_11_35,4
main_5,sub_5_11,deep_5_11_36,10
main_5,sub_5_11,deep_5_11_37,14
main_5,sub_5_11,deep_5_11_38,12
main_5,sub_5_11,deep_5_11_39,4
main_5,sub_5_11,deep_5_11_4,4
main_5,sub_5_11,deep_5_11_40,2
main_5,sub_5_11,deep_5_11_41,10
main_5,sub_5_11,deep_5_11_42,14
main_5,sub_5_11,deep_5_11_43,16
main_5,sub_5_11,deep_5_11_44,12
main_5,sub_5_11,deep_5_11_45,10
main_5,sub_5_11,deep_5_11_46,18
main_5,sub_5_11,deep_5_11_47,14
main_5,sub_5_11,deep_5_11_48,2
main_5,sub_5_11,deep_5_11_49,12
main_5,sub_5_11,deep_5_11_5,14
main_5,sub_5_11,deep_5_11_6,8
main_5,sub_5_11,deep_5_11_7,14
main_5,sub_5_11,deep_5_11_8,2
main_5,sub_5_11,deep_5_11_9,8
main_5,sub_5_12,deep_5_12_0,12
main_5,sub_5_12,deep_5_12_1,18
main_5,sub_5_12,deep_5_12_10,14
main_5,sub_5_12,deep_5_12_11,16
main_5,sub_5_12,deep_5_12_12,6
main_5,sub_5_12,deep_5_12_13,10
main_5,sub_5_12,deep_5_12_14,14
main_5,sub_5_12,deep_5_12_15,14
main_5,sub_5_12,deep_5_12_16,14
main_5,sub_5_12,deep_5_12_17,18
main_5,sub_5_12,deep_5_12_18,12
main_5,sub_5_12,deep_5_12_19,16
main_5,sub_5_12,deep_5_12_2,14
main_5,sub_5_12,deep_5_12_20,8
main_5,sub_5_12,deep_5_12_21,10
main_5,sub_5_12,deep_5_12_22,2
main_5,sub_5_12,deep_5_12_23,6
main_5,sub_5_12,deep_5_12_24,4
main_5,sub_5_12,deep_5_12_25,8
main_5,sub_5_12,deep_5_12_26,10
main_5,sub_5_12,deep_5_12_27,14
main_5,sub_5_12,deep_5_12_28,10
main_5,sub_5_12,deep_5_12_29,16
main_5,sub_5_12,deep_5_12_3,8
main_5,sub_5_12,deep_5_12_30,14
main_5,sub_5_12,deep_5_12_31,10
main_5,sub_5_12,deep_5_12_32,8
main_5,sub_5_12,deep_5_12_33,2
main_5,sub_5_12,deep_5_12_34,6
main_5,sub_5_12,deep_5_12_35,4
main_5,sub_5_12,deep_5_12_36,4
main_5,sub_5_12,deep_5_12_37,14
main_5,sub_5_12,deep_5_12_38,2
main_5,sub_5_12,deep_5_12_39,8
main_5,sub_5_12,deep_5_12_4,10
main_5,sub_5_12,deep_5_12_40,8
main_5,sub_5_12,deep_5_12_41,12
main_5,sub_5_12,deep_5_12_42,12
main_5,sub_5_12,deep_5_12_43,6
main_5,sub_5_12,deep_5_12_44,16
main_5,sub_5_12,deep_5_12_45,10
main_5,sub_5_12,deep_5_12_46,2
main_5,sub_5_12,deep_5_12_47,10
main_5,sub_5_12,deep_5_12_48,2
main_5,sub_5_12,deep_5_12_49,12
main_5,sub_5_12,deep_5_12_5,6
main_5,sub_5_12,deep_5_12_6,12
main_5,sub_5_12,deep_5_12_7,10
main_5,sub_5_12,deep_5_12_8,8
main_5,sub_5_12,deep_5_12_9,18
main_5,sub_5_13,deep_5_13_0,18
main_5,sub_5_13,deep_5_13_1,10
main_5,sub_5_13,deep_5_13_10,2
main_5,sub_5_13,deep_5_13_11,14
main_5,sub_5_13,deep_5_13_12,6
main_5,sub_5_13,deep_5_13_13,8
main_5,sub_5_13,deep_5_13_14,14
main_5,sub_5_13,deep_5_13_15,18
main_5,sub_5_13,deep_5_13_16,4
main_5,sub_5_13,deep_5_13_17,14
main_5,sub_5_13,deep_5_13_18,2
main_5,sub_5_13,deep_5_13_19,6
main_5,sub_5_13,deep_5_13_2,16
main_5,sub_5_13,deep_5_13_20,12
main_5,sub_5_13,deep_5_13_21,8
main_5,sub_5_13,deep_5_13_22,4
main_5,sub_5_13,deep_5_13_23,14
main_5,sub_5_13,deep_5_13_24,8
main_5,sub_5_13,deep_5_13_25,18
main_5,sub_5_13,deep_5_13_26,12
main_5,sub_5_13,deep_5_13_27,10
main_5,sub_5_13,deep_5_13_28,18
main_5,sub_5_13,deep_5_13_29,2
main_5,sub_5_13,deep_5_13_3,12
main_5,sub_5_13,deep_5_13_30,18
main_5,sub_5_13,deep_5_13_31,4
main_5,sub_5_13,deep_5_13_32,6
main_5,sub_5_13,deep_5_13_33,12
main_5,sub_5_13,deep_5_13_34,18
main_5,sub_5_13,deep_5_13_35,16
main_5,sub_5_13,deep_5_13_36,8
main_5,sub_5_13,deep_5_13_37,10
main_5,sub_5_13,deep_5_13_38,2
main_5,sub_5_13,deep_5_13_39,18
main_5,sub_5_13,deep_5_13_4,6
main_5,sub_5_13,deep_5_13_40,2
main_5,sub_5_13,deep_5_13_41,14
main_5,sub_5_13,deep_5_13_42,8
main_5,sub_5_13,deep_5_13_43,8
